User_ID,Scenario_ID,Question_Text,P_human_final,P_human_syn,Risk_final,Subj_final,Info_final,Lit_final,Trust_Norm_final
34,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",1.0,0.0,0.0,1.0,0.0,0.5,1.0
35,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",1.0,0.0,0.0,1.0,0.0,0.25,0.25
37,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",1.0,0.0,0.0,1.0,0.0,0.25,0.5
42,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.5,0.625
44,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.75,0.625
45,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.5,0.75
46,5,"Bạn có voucher Spa 500k sắp hết hạn vào Chủ Nhật, nhưng dự án quan trọng mới chỉ xong 30% và đang rất gấp.",0.0,1.0,0.0,1.0,0.0,0.5,0.75
0,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",0.0,1.0,0.0,1.0,1.0,0.5,0.5
2,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",0.0,1.0,0.0,1.0,1.0,0.5,0.5
3,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",1.0,0.0,0.0,1.0,1.0,0.5,0.75
4,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",0.0,1.0,0.0,1.0,1.0,0.75,0.75
6,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",1.0,0.0,0.0,1.0,1.0,1.0,0.875
14,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",1.0,0.0,0.0,1.0,1.0,0.5,0.25
17,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",0.0,1.0,0.0,1.0,1.0,0.75,0.625
18,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",0.0,1.0,0.0,1.0,1.0,0.5,0.25
23,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",1.0,0.0,0.0,1.0,1.0,0.5,0.5
25,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",0.0,1.0,0.0,1.0,1.0,0.25,0.25
28,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",0.0,1.0,0.0,1.0,1.0,0.5,0.625
29,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",0.0,1.0,0.0,1.0,1.0,0.5,0.75
31,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",1.0,0.0,0.0,1.0,1.0,0.5,0.875
33,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",0.0,1.0,0.0,1.0,1.0,0.75,0.5
35,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",0.0,1.0,0.0,1.0,1.0,0.25,0.25
38,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",1.0,0.0,0.0,1.0,1.0,0.5,0.5
39,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",1.0,0.0,0.0,1.0,1.0,1.0,0.75
40,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",1.0,0.0,0.0,1.0,1.0,0.5,0.75
41,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",0.0,1.0,0.0,1.0,1.0,0.0,0.375
43,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",1.0,0.0,0.0,1.0,1.0,0.5,0.5
46,6,"Văn phòng cần người trực Tết Dương lịch (lương x4) để quản lý Server với rủi ro sự cố 40%. Bạn phải chọn giữa: Nhân viên A (Mới, cần tiền, kỹ thuật yếu) hoặc Nhân viên B (Cũ, giỏi, đã cọc tiền đi resort không hoàn hủy với lớp cấp 3).",0.0,1.0,0.0,1.0,1.0,0.5,0.75
4,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",0.0,1.0,0.0,1.0,1.0,0.75,0.75
7,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",0.0,1.0,0.0,1.0,1.0,0.5,0.625
10,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",0.0,1.0,0.0,1.0,1.0,0.5,0.25
12,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",1.0,0.0,0.0,1.0,1.0,0.5,0.5
15,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",0.0,1.0,0.0,1.0,1.0,0.5,0.75
17,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",0.0,1.0,0.0,1.0,1.0,0.75,0.625
23,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",0.0,1.0,0.0,1.0,1.0,0.5,0.5
24,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",0.0,1.0,0.0,1.0,1.0,0.25,0.375
25,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",0.0,1.0,0.0,1.0,1.0,0.25,0.25
26,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",0.0,1.0,0.0,1.0,1.0,0.75,0.625
28,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",1.0,0.0,0.0,1.0,1.0,0.5,0.625
32,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",0.0,1.0,0.0,1.0,1.0,0.5,0.5
33,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",0.0,1.0,0.0,1.0,1.0,0.75,0.5
39,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",0.0,1.0,0.0,1.0,1.0,1.0,0.75
40,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",1.0,0.0,0.0,1.0,1.0,0.5,0.75
44,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",0.0,1.0,0.0,1.0,1.0,0.75,0.625
45,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",0.0,1.0,0.0,1.0,1.0,0.5,0.75
46,7,"Một bài đăng bắt trend do bạn soạn đang viral nhưng bị ném đá là ""kém duyên"". Sếp yêu cầu giữ nguyên để lấy tương tác, nhưng lương tâm bạn thấy nó phản cảm và hại thương hiệu.",1.0,0.0,0.0,1.0,1.0,0.5,0.75
0,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.5,0.5
1,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.75,0.625
2,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.5,0.5
4,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.75,0.75
7,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.5,0.625
10,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.5,0.25
13,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.5,0.75
14,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",1.0,0.0,1.0,0.0,0.0,0.5,0.25
16,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.75,0.625
18,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.5,0.25
20,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.75,0.375
21,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.25,0.375
24,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.25,0.375
25,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.25,0.25
26,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.75,0.625
29,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.5,0.75
30,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",1.0,0.0,1.0,0.0,0.0,0.5,0.625
31,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.5,0.875
34,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.5,1.0
35,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.25,0.25
39,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,1.0,0.75
40,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.5,0.75
42,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.5,0.625
43,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.5,0.5
44,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.75,0.625
45,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.5,0.75
46,8,"Bạn là Kỹ sư trưởng, phát hiện trụ cầu dây văng T3 bị đổ lẫn dầu máy lúc 2 giờ sáng (hư hỏng 100%). Nếu dừng lại đập bỏ sẽ thiệt hại 20 tỷ, chậm 1 tháng và bạn bị kỷ luật, có thể là đuổi việc. Nếu đổ tiếp, bê tông sẽ che lấp dầu, không ai biết nhưng trụ cầu có nguy cơ sập trong tương lai.",0.0,1.0,1.0,0.0,0.0,0.5,0.75
0,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,1.0,0.0,1.0,0.0,0.0,0.5,0.5
4,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,0.0,1.0,1.0,0.0,0.0,0.75,0.75
5,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,1.0,0.0,1.0,0.0,0.0,0.75,0.125
7,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,1.0,0.0,1.0,0.0,0.0,0.5,0.625
9,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,0.0,1.0,1.0,0.0,0.0,0.0,0.125
10,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,1.0,0.0,1.0,0.0,0.0,0.5,0.25
12,9,Bạn quản lý quỹ 10 triệu USD. Hệ thống báo lỗi giá cổ phiếu Bluechip giảm sàn trong 5-10 giây. Giá thực tế ở nơi khác vẫn cao.,1.0,0.0,1.0,0.0,0.0,0.5,0.5
